"scrape_datetime","country","movie name","release data","total groos","opening day","opening weekend","end off wek","lifetime"
"2023-03-21T12:42:51.662355","UK"," I Hate Luv Storys","2010/07/02 "," 521.064","","","",""
"2023-03-21T12:42:51.662355","UK"," Raavan","2010/06/18 "," 231.559","","","",""
"2023-03-21T12:42:51.662355","UK"," Raajneeti","2010/06/04 "," 529.098","","","",""
"2023-03-21T12:42:51.662355","UK"," Kites","2010/05/21 "," 559.471","","","",""
"2023-03-21T12:42:51.662355","UK"," It’s a Wonderful Afterlife","2010/05/07 "," 1.021.623","","","",""
"2023-03-21T12:42:51.662355","UK"," Badmaash Company","2010/05/07 "," 126.009","","","",""
"2023-03-21T12:42:51.662355","UK"," Paathshaala","2010/04/16 "," 48.160","","","",""
"2023-03-21T12:42:51.662355","UK"," Prince","2010/04/09 "," 142.810","","","",""
"2023-03-21T12:42:51.662355","UK"," Sadiyaan","2010/04/02 "," 65.576","","","",""
"2023-03-21T12:42:51.662355","UK"," Hum Tum Aur Ghost","2010/03/26 "," 92.391","","","",""
"2023-03-21T12:42:51.662355","UK"," Atithi Tum Kab Jaoge?","2010/03/05 "," 120.617","","","",""
"2023-03-21T12:42:51.662355","UK"," Rokkk","2010/03/05 "," 167.607","","","",""
"2023-03-21T12:42:51.662355","UK"," Teen Patti","2010/02/26 "," 27.076","","","",""
"2023-03-21T12:42:51.662355","UK"," Karthik Calling Karthik","2010/02/26 "," 125.967","","","",""
"2023-03-21T12:42:51.662355","UK"," Sukhmani","2010/02/12 "," 56.315","","","",""
"2023-03-21T12:42:51.662355","UK"," My Name Is Khan","2010/02/12 "," 2.626.809","","","",""
"2023-03-21T12:42:51.662355","UK"," Rann","2010/01/29 "," 76.176","","","",""
"2023-03-21T12:42:51.662355","UK"," Veer","2010/01/22 "," 296.363","","","",""
"2023-03-21T12:42:51.662355","UK"," Chance Pe Dance","2010/01/15 "," 140.655","","","",""
"2023-03-21T12:42:51.662355","UK"," Pyaar Impossible","2010/01/08 "," 30.532","","","",""
"2023-03-21T12:42:51.662355","UK"," Dulha Mil Gaya","2010/01/08 "," 158.055","","","",""
"2023-03-21T12:42:51.662355","US"," Tees Maar Khan","2010/12/24 "," 1.076.443","","","",""
"2023-03-21T12:42:51.662355","US"," Band Baaja Baaraat","2010/12/10 "," 43.820","","","",""
"2023-03-21T12:42:51.662355","US"," No Problem","2010/12/10 "," 285.468","","","",""
"2023-03-21T12:42:51.662355","US"," Khelein Hum Jee Jaan Sey","2010/12/03 "," 85.279","","","",""
"2023-03-21T12:42:51.662355","US"," Break Ke Baad","2010/11/26 "," 427.628","","","",""
"2023-03-21T12:42:51.662355","US"," Guzaarish","2010/11/19 "," 1.017.335","","","",""
"2023-03-21T12:42:51.662355","US"," Action Replayy","2010/11/05 "," 410.262","","","",""
"2023-03-21T12:42:51.662355","US"," Golmaal 3","2010/11/05 "," 1.132.192","","","",""
"2023-03-21T12:42:51.662355","US"," Anjaana Anjaani","2010/10/01 "," 854.757","","","",""
"2023-03-21T12:42:51.662355","US"," Dabangg","2010/09/10 "," 1.288.549","","","",""
"2023-03-21T12:42:51.662355","US"," We Are Family","2010/09/02 "," 638.144","","","",""
"2023-03-21T12:42:51.662355","US"," PEEPLI [Live]","2010/08/13 "," 757.951","","","",""
"2023-03-21T12:42:51.662355","US"," Aisha","2010/08/06 "," 298.431","","","",""
"2023-03-21T12:42:51.662355","US"," Once Upon A Time In Mumbaai","2010/07/30 "," 302.862","","","",""
"2023-03-21T12:42:51.662355","US"," Khatta Meetha","2010/07/23 "," 541.904","","","",""
"2023-03-21T12:42:51.662355","US"," Udaan","2010/07/16 "," 7.461","","","",""
"2023-03-21T12:42:51.662355","US"," I Hate Luv Storys","2010/07/02 "," 847.993","","","",""
"2023-03-21T12:42:51.662355","US"," Raavan","2010/06/18 "," 708.726","","","",""
"2023-03-21T12:42:51.662355","US"," Raajneeti","2010/06/04 "," 1.514.558","","","",""
"2023-03-21T12:42:51.662355","US"," Kites","2010/05/21 "," 1.643.486","","","",""
"2023-03-21T12:42:51.662355","US"," Housefull","2010/04/30 "," 1.183.658","","","",""
"2023-03-21T12:42:51.662355","US"," Prince","2010/04/09 "," 144.826","","","",""
"2023-03-21T12:42:51.662355","US"," Atithi Tum Kab Jaoge?","2010/03/05 "," 235.847","","","",""
"2023-03-21T12:42:51.662355","US"," Karthik Calling Karthik","2010/02/26 "," 286.409","","","",""
"2023-03-21T12:42:51.662355","US"," Teen Patti","2010/02/26 "," 60.815","","","",""
"2023-03-21T12:42:51.662355","US"," My Name Is Khan","2010/02/12 "," 4.018.695","","","",""
"2023-03-21T12:42:51.662355","US"," Rann","2010/01/29 "," 165.873","","","",""
"2023-03-21T12:42:51.662355","US"," Ishqiya","2010/01/29 "," 91.468","","","",""
"2023-03-21T12:42:51.662355","US"," Veer","2010/01/22 "," 527.193","","","",""
"2023-03-21T12:42:51.662355","US"," Chance Pe Dance","2010/01/15 "," 168.643","","","",""
"2023-03-21T12:42:51.662355","AUS"," No Problem","2010/12/10 "," 115.581","","","",""
"2023-03-21T12:42:51.662355","AUS"," Break Ke Baad","2010/11/26 "," 45.123","","","",""
"2023-03-21T12:42:51.662355","AUS"," Guzaarish","2010/11/19 "," 81.411","","","",""
"2023-03-21T12:42:51.662355","AUS"," Golmaal 3","2010/11/05 "," 399.271","","","",""
"2023-03-21T12:42:51.662355","AUS"," Action Replayy","2010/11/05 "," 59.641","","","",""
"2023-03-21T12:42:51.662355","AUS"," Dabangg","2010/09/10 "," 272.909","","","",""
"2023-03-21T12:42:51.662355","AUS"," We Are Family","2010/09/02 "," 63.464","","","",""
"2023-03-21T12:42:51.662355","AUS"," PEEPLI [Live]","2010/08/13 "," 115.207","","","",""
"2023-03-21T12:42:51.662355","AUS"," Aisha","2010/08/06 "," 43.133","","","",""
"2023-03-21T12:42:51.662355","AUS"," Khatta Meetha","2010/07/23 "," 63.913","","","",""
"2023-03-21T12:42:51.662355","AUS"," I Hate Luv Storys","2010/07/02 "," 170.406","","","",""
"2023-03-21T12:42:51.662355","AUS"," Raavan","2010/06/18 "," 222.813","","","",""
"2023-03-21T12:42:51.662355","AUS"," Raajneeti","2010/06/04 "," 411.851","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kites","2010/05/21 "," 321.765","","","",""
"2023-03-21T12:42:51.662355","AUS"," My Name Is Khan","2010/02/12 "," 876.794","","","",""
"2023-03-21T12:42:51.662355","AUS"," Veer","2010/01/22 "," 63.444","","","",""
"2023-03-21T12:42:51.662355","AUS"," Chance Pe Dance","2010/01/15 "," 30.008","","","",""
"2023-03-21T12:42:51.662355","UAE"," Raajneeti","2010/06/04 "," 1.835.000","","","",""
"2023-03-21T12:42:51.662355","Pakistan"," I Hate Luv Storys","2010/07/02 "," 63.000","","","",""
"2023-03-21T12:42:51.662355","India"," Bolo Raam","2009/12/31 ","","","","","0.41"
"2023-03-21T12:42:51.662355","India"," Accident on Hill Road","2009/12/31 ","","","","","0.72"
"2023-03-21T12:42:51.662355","India"," Raat Gayi, Baat Gayi?","2009/12/31 ","","","","","0.64"
"2023-03-21T12:42:51.662355","India"," 3 Idiots","2009/12/25 ","","12.78","40.65","79.07","202.95"
"2023-03-21T12:42:51.662355","India"," World Cupp 2011","2009/12/18 ","","","","","0.11"
"2023-03-21T12:42:51.662355","India"," Paa","2009/12/04 ","","2.15","10.9","16.0","30.49"
"2023-03-21T12:42:51.662355","India"," Radio","2009/12/03 ","","","","","1.09"
"2023-03-21T12:42:51.662355","India"," De Dana Dan","2009/11/27 ","","","21.37","34.31","48.01"
"2023-03-21T12:42:51.662355","India"," Marega Salaa","2009/11/20 ","","","","","0.13"
"2023-03-21T12:42:51.662355","India"," Kurbaan","2009/11/20 ","","","11.43","17.34","27.09"
"2023-03-21T12:42:51.662355","India"," Tum Mile","2009/11/13 ","","","5.75","9.24","9.28"
"2023-03-21T12:42:51.662355","India"," Aao Wish Karein","2009/11/13 ","","","","","0.02"
"2023-03-21T12:42:51.662355","India"," 2012 (English)","2009/11/12 ","","","","","63.75"
"2023-03-21T12:42:51.662355","India"," Rocket Singh – Salesman Of The Year","2009/11/12 ","","","8.6","13.81","16.55"
"2023-03-21T12:42:51.662355","India"," Jail","2009/11/06 ","","","","","7.69"
"2023-03-21T12:42:51.662355","India"," Ajab Prem Ki Ghazab Kahani","2009/11/06 ","","6.64","22.52","35.83","64.6"
"2023-03-21T12:42:51.662355","India"," London Dreams","2009/10/30 ","","","14.6","23.36","28.96"
"2023-03-21T12:42:51.662355","India"," Aladin","2009/10/30 ","","","2.93","4.69","5.82"
"2023-03-21T12:42:51.662355","India"," Main Aurr Mrs Khanna","2009/10/16 ","","1.64","4.42","6.86","7.4"
"2023-03-21T12:42:51.662355","India"," Blue","2009/10/16 ","","5.83","18.07","29.72","38.55"
"2023-03-21T12:42:51.662355","India"," All The Best","2009/10/16 ","","1.82","12.38","22.14","41.41"
"2023-03-21T12:42:51.662355","India"," Acid Factory","2009/10/09 ","","0.61","1.93","3.76","3.8"
"2023-03-21T12:42:51.662355","India"," Short Kut – The Con is On","2009/10/07 ","","1.37","4.48","6.51","7.69"
"2023-03-21T12:42:51.662355","India"," Do Knot Disturb","2009/10/02 ","","3.63","9.22","13.0","16.93"
"2023-03-21T12:42:51.662355","India"," Wake Up Sid","2009/10/02 ","","3.66","10.42","15.68","27.95"
"2023-03-21T12:42:51.662355","India"," What’s Your Raashee?","2009/09/25 ","","1.61","5.95","8.62","10.13"
"2023-03-21T12:42:51.662355","India"," Dil Bole Hadippa!","2009/09/18 ","","3.42","11.82","17.59","23.35"
"2023-03-21T12:42:51.662355","India"," Wanted","2009/09/18 ","","5.1","15.57","33.63","60.24"
"2023-03-21T12:42:51.662355","India"," Aagey Se Right","2009/09/04 ","","0.52","1.71","2.57","3.04"
"2023-03-21T12:42:51.662355","India"," Fox","2009/09/04 ","","0.59","1.81","2.52","2.87"
"2023-03-21T12:42:51.662355","India"," Quick Gun Murugun","2009/08/28 ","","0.27","0.93","1.37","1.87"
"2023-03-21T12:42:51.662355","India"," Daddy Cool","2009/08/28 ","","0.86","2.79","3.99","4.44"
"2023-03-21T12:42:51.662355","India"," Life Partner","2009/08/14 ","","1.58","5.79","9.86","20.67"
"2023-03-21T12:42:51.662355","India"," Kaminey","2009/08/14 ","","4.39","14.82","24.6","41.52"
"2023-03-21T12:42:51.662355","India"," Agyaat","2009/08/07 ","","1.23","3.57","5.18","5.33"
"2023-03-21T12:42:51.662355","India"," Teree Sang","2009/08/07 ","","0.31","1.08","1.69","1.97"
"2023-03-21T12:42:51.662355","India"," Love Aaj Kal","2009/07/31 ","","8.02","27.86","42.8","66.56"
"2023-03-21T12:42:51.662355","India"," Luck","2009/07/24 ","","3.71","11.18","16.49","21.03"
"2023-03-21T12:42:51.662355","India"," Partner","2009/07/20 ","","5.38","16.57","27.74","60.05"
"2023-03-21T12:42:51.662355","India"," Jashnn","2009/07/17 ","","0.61","1.88","2.69","2.84"
"2023-03-21T12:42:51.662355","India"," Kambakkht Ishq","2009/07/03 ","","7.42","22.62","33.1","47.09"
"2023-03-21T12:42:51.662355","India"," New York","2009/06/26 ","","5.62","17.42","27.36","45.39"
"2023-03-21T12:42:51.662355","India"," Paying Guests","2009/06/19 ","","1.0","3.33","4.64","5.55"
"2023-03-21T12:42:51.662355","India"," Kal Kissne Dekha","2009/06/12 ","","1.03","3.34","4.75","5.67"
"2023-03-21T12:42:51.662355","India"," 99","2009/05/15 ","","0.76","2.97","4.56","10.78"
"2023-03-21T12:42:51.662355","India"," 8×10 Tasveer","2009/04/03 ","","1.89","6.15","9.16","15.41"
"2023-03-21T12:42:51.662355","India"," Ek – The Power of One","2009/03/27 ","","1.0","3.22","4.71","6.31"
"2023-03-21T12:42:51.662355","India"," Aa Dekhen Zara","2009/03/27 ","","0.85","2.85","4.23","6.16"
"2023-03-21T12:42:51.662355","India"," Aloo Chaat","2009/03/20 ","","0.56","2.0","3.11","4.86"
"2023-03-21T12:42:51.662355","India"," Jai Veeru","2009/03/13 ","","0.59","1.73","2.48","2.79"
"2023-03-21T12:42:51.662355","India"," Gulaal","2009/03/13 ","","0.75","2.29","3.33","4.31"
"2023-03-21T12:42:51.662355","India"," 13B","2009/03/06 ","","0.88","3.1","4.77","7.37"
"2023-03-21T12:42:51.662355","India"," Dhoondte Reh Jaoge","2009/03/06 ","","","","4.74","6.3"
"2023-03-21T12:42:51.662355","India"," Delhi-6","2009/02/20 ","","4.77","15.43","22.2","30.7"
"2023-03-21T12:42:51.662355","India"," Billu","2009/02/13 ","","3.78","12.05","17.53","22.92"
"2023-03-21T12:42:51.662355","India"," Dev D","2009/02/06 ","","1.34","5.34","8.47","15.3"
"2023-03-21T12:42:51.662355","India"," Luck By Chance","2009/01/30 ","","1.72","5.97","9.16","12.25"
"2023-03-21T12:42:51.662355","India"," Raaz – The Mystery Continues","2009/01/23 ","","3.95","11.92","19.58","25.5"
"2023-03-21T12:42:51.662355","India"," Chandni Chowk To China","2009/01/16 ","","5.57","17.87","25.37","29.46"
"2023-03-21T12:42:51.662355","India"," Trump Card","2009/01/01 ","","","","","0.02"
"2023-03-21T12:42:51.662355","India"," Love com","2009/01/01 ","","","","","0.17"
"2023-03-21T12:42:51.662355","India"," Raja Ki Aayegi Baaraat","2009/01/01 ","","0.17","0.56","0.97","3.15"
"2023-03-21T12:42:51.662355","India"," Shaabash! You Can Do It","2009/01/01 ","","","","",""
"2023-03-21T12:42:51.662355","UK"," 3 Idiots","2009/12/25 "," 1.859.920","","","",""
"2023-03-21T12:42:51.662355","UK"," Paa","2009/12/04 "," 160.296","","","",""
"2023-03-21T12:42:51.662355","UK"," Radio","2009/12/03 "," 620","","","",""
"2023-03-21T12:42:51.662355","UK"," De Dana Dan","2009/11/27 "," 560.943","","","",""
"2023-03-21T12:42:51.662355","UK"," Kurbaan","2009/11/20 "," 378.927","","","",""
"2023-03-21T12:42:51.662355","UK"," Tum Mile","2009/11/13 "," 38.005","","","",""
"2023-03-21T12:42:51.662355","UK"," Jail","2009/11/06 "," 12.314","","","",""
"2023-03-21T12:42:51.662355","UK"," Ajab Prem Ki Ghazab Kahani","2009/11/06 "," 446.688","","","",""
"2023-03-21T12:42:51.662355","UK"," London Dreams","2009/10/30 "," 258.048","","","",""
"2023-03-21T12:42:51.662355","UK"," Aladin","2009/10/30 "," 110.263","","","",""
"2023-03-21T12:42:51.662355","UK"," Main Aurr Mrs Khanna","2009/10/16 "," 222.916","","","",""
"2023-03-21T12:42:51.662355","UK"," Blue","2009/10/16 "," 448.349","","","",""
"2023-03-21T12:42:51.662355","UK"," All The Best","2009/10/16 "," 107.849","","","",""
"2023-03-21T12:42:51.662355","UK"," Short Kut – The Con is On","2009/10/07 "," 171.443","","","",""
"2023-03-21T12:42:51.662355","UK"," Do Knot Disturb","2009/10/02 "," 169.330","","","",""
"2023-03-21T12:42:51.662355","UK"," Wake Up Sid","2009/10/02 "," 250.757","","","",""
"2023-03-21T12:42:51.662355","UK"," What’s Your Raashee?","2009/09/25 "," 107.281","","","",""
"2023-03-21T12:42:51.662355","UK"," Dil Bole Hadippa!","2009/09/18 "," 531.438","","","",""
"2023-03-21T12:42:51.662355","UK"," Wanted","2009/09/18 "," 208.891","","","",""
"2023-03-21T12:42:51.662355","UK"," Baabarr","2009/09/11 "," 2.748","","","",""
"2023-03-21T12:42:51.662355","UK"," Daddy Cool","2009/08/28 "," 10.126","","","",""
"2023-03-21T12:42:51.662355","UK"," Life Partner","2009/08/14 "," 285.858","","","",""
"2023-03-21T12:42:51.662355","UK"," Love Aaj Kal","2009/07/31 "," 1.051.574","","","",""
"2023-03-21T12:42:51.662355","UK"," Luck","2009/07/24 "," 163.945","","","",""
"2023-03-21T12:42:51.662355","UK"," Kambakkht Ishq","2009/07/03 "," 705.815","","","",""
"2023-03-21T12:42:51.662355","UK"," New York","2009/06/26 "," 399.131","","","",""
"2023-03-21T12:42:51.662355","UK"," Kal Kissne Dekha","2009/06/12 "," 20.581","","","",""
"2023-03-21T12:42:51.662355","UK"," Dashavtar","2009/04/17 "," 254.577","","","",""
"2023-03-21T12:42:51.662355","UK"," 8×10 Tasveer","2009/04/03 "," 106.322","","","",""
"2023-03-21T12:42:51.662355","UK"," Ek – The Power of One","2009/03/27 "," 12.857","","","",""
"2023-03-21T12:42:51.662355","UK"," Aa Dekhen Zara","2009/03/27 "," 73.684","","","",""
"2023-03-21T12:42:51.662355","UK"," Aloo Chaat","2009/03/20 "," 31.596","","","",""
"2023-03-21T12:42:51.662355","UK"," Delhi-6","2009/02/20 "," 232.403","","","",""
"2023-03-21T12:42:51.662355","UK"," Victory","2009/01/30 "," 7.820","","","",""
"2023-03-21T12:42:51.662355","UK"," Luck By Chance","2009/01/30 "," 129.083","","","",""
"2023-03-21T12:42:51.662355","UK"," Chandni Chowk To China","2009/01/16 "," 494.802","","","",""
"2023-03-21T12:42:51.662355","US"," 3 Idiots","2009/12/25 "," 6.533.849","","","",""
"2023-03-21T12:42:51.662355","US"," Paa","2009/12/04 "," 199.228","","","",""
"2023-03-21T12:42:51.662355","US"," De Dana Dan","2009/11/27 "," 944.979","","","",""
"2023-03-21T12:42:51.662355","US"," Kurbaan","2009/11/20 "," 754.268","","","",""
"2023-03-21T12:42:51.662355","US"," Tum Mile","2009/11/13 "," 13.937","","","",""
"2023-03-21T12:42:51.662355","US"," Ajab Prem Ki Ghazab Kahani","2009/11/06 "," 741.238","","","",""
"2023-03-21T12:42:51.662355","US"," London Dreams","2009/10/30 "," 207.964","","","",""
"2023-03-21T12:42:51.662355","US"," Blue","2009/10/16 "," 98.508","","","",""
"2023-03-21T12:42:51.662355","US"," All The Best","2009/10/16 "," 120.713","","","",""
"2023-03-21T12:42:51.662355","US"," Main Aurr Mrs Khanna","2009/10/16 "," 197.183","","","",""
"2023-03-21T12:42:51.662355","US"," Do Knot Disturb","2009/10/02 "," 213.525","","","",""
"2023-03-21T12:42:51.662355","US"," Wake Up Sid","2009/10/02 "," 718.766","","","",""
"2023-03-21T12:42:51.662355","US"," What’s Your Raashee?","2009/09/25 "," 257.868","","","",""
"2023-03-21T12:42:51.662355","US"," Dil Bole Hadippa!","2009/09/18 "," 644.046","","","",""
"2023-03-21T12:42:51.662355","US"," Wanted","2009/09/18 "," 349.637","","","",""
"2023-03-21T12:42:51.662355","US"," Daddy Cool","2009/08/28 "," 14.319","","","",""
"2023-03-21T12:42:51.662355","US"," Sikandar","2009/08/21 "," 1.954","","","",""
"2023-03-21T12:42:51.662355","US"," Life Partner","2009/08/14 "," 49.898","","","",""
"2023-03-21T12:42:51.662355","US"," Kaminey","2009/08/14 "," 1.291.827","","","",""
"2023-03-21T12:42:51.662355","US"," Love Aaj Kal","2009/07/31 "," 2.430.083","","","",""
"2023-03-21T12:42:51.662355","US"," Luck","2009/07/24 "," 149.333","","","",""
"2023-03-21T12:42:51.662355","US"," Partner","2009/07/20 "," 1.062.840","","","",""
"2023-03-21T12:42:51.662355","US"," Kambakkht Ishq","2009/07/03 "," 1.445.739","","","",""
"2023-03-21T12:42:51.662355","US"," New York","2009/06/26 "," 997.437","","","",""
"2023-03-21T12:42:51.662355","US"," Kal Kissne Dekha","2009/06/12 "," 23.437","","","",""
"2023-03-21T12:42:51.662355","US"," 99","2009/05/15 "," 8.253","","","",""
"2023-03-21T12:42:51.662355","US"," 13B","2009/03/06 "," 12.235","","","",""
"2023-03-21T12:42:51.662355","US"," Dhoondte Reh Jaoge","2009/03/06 "," 5.127","","","",""
"2023-03-21T12:42:51.662355","US"," Delhi-6","2009/02/20 "," 879.913","","","",""
"2023-03-21T12:42:51.662355","US"," Billu","2009/02/13 "," 754.928","","","",""
"2023-03-21T12:42:51.662355","US"," Dev D","2009/02/06 "," 18.613","","","",""
"2023-03-21T12:42:51.662355","US"," Luck By Chance","2009/01/30 "," 355.492","","","",""
"2023-03-21T12:42:51.662355","US"," Slumdog Millionaire","2009/01/23 "," 5.339.510","","","",""
"2023-03-21T12:42:51.662355","US"," Chandni Chowk To China","2009/01/16 "," 920.816","","","",""
"2023-03-21T12:42:51.662355","AUS"," 3 Idiots","2009/12/25 "," 1.077.333","","","",""
"2023-03-21T12:42:51.662355","AUS"," Paa","2009/12/04 "," 24.986","","","",""
"2023-03-21T12:42:51.662355","AUS"," De Dana Dan","2009/11/27 "," 166.389","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kurbaan","2009/11/20 "," 141.364","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ajab Prem Ki Ghazab Kahani","2009/11/06 "," 150.930","","","",""
"2023-03-21T12:42:51.662355","AUS"," London Dreams","2009/10/30 "," 42.680","","","",""
"2023-03-21T12:42:51.662355","AUS"," Wake Up Sid","2009/10/02 "," 0","","","",""
"2023-03-21T12:42:51.662355","AUS"," Dil Bole Hadippa!","2009/09/18 "," 98.472","","","",""
"2023-03-21T12:42:51.662355","AUS"," Love Aaj Kal","2009/07/31 "," 402.485","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kambakkht Ishq","2009/07/03 "," 255.150","","","",""
"2023-03-21T12:42:51.662355","AUS"," New York","2009/06/26 "," 249.968","","","",""
"2023-03-21T12:42:51.662355","AUS"," Aa Dekhen Zara","2009/03/27 "," 3.314","","","",""
"2023-03-21T12:42:51.662355","AUS"," Chandni Chowk To China","2009/01/16 "," 172.970","","","",""
"2023-03-21T12:42:51.662355","India"," Ghajini","2008/12/25 ","","","","55.16","114.0"
"2023-03-21T12:42:51.662355","India"," Jumbo","2008/12/25 ","","0.33","1.16","1.66","2.53"
"2023-03-21T12:42:51.662355","India"," Rab Ne Bana Di Jodi","2008/12/12 ","","6.76","24.32","41.79","84.68"
"2023-03-21T12:42:51.662355","India"," Dil Kabaddi","2008/12/05 ","","0.6","2.14","3.27","3.84"
"2023-03-21T12:42:51.662355","India"," Oye Lucky! Lucky Oye!","2008/11/28 ","","0.7","2.97","4.63","6.72"
"2023-03-21T12:42:51.662355","India"," Yuvvraaj","2008/11/21 ","","2.88","9.02","12.94","16.89"
